"id","Latitude","Longitude","1st_Road_Class","1st_Road_Number","2nd_Road_Class","2nd_Road_Number","Accident_Index","Accident_Severity","Carriageway_Hazards","Date","Day_of_Week","Did_Police_Officer_Attend_Scene_of_Accident","Junction_Control","Junction_Detail","LSOA_of_Accident_Location","Light_Conditions","Local_Authority_(District)","Local_Authority_(Highway)","Location_Easting_OSGR","Location_Northing_OSGR","Number_of_Casualties","Number_of_Vehicles","Pedestrian_Crossing-Human_Control","Pedestrian_Crossing-Physical_Facilities","Police_Force","Road_Surface_Conditions","Road_Type","Special_Conditions_at_Site","Speed_limit","Time","Urban_or_Rural_Area","Weather_Conditions"
2015950000879,55.947899,-3.206665,"Unclassified",0,"A",702,2015950000879,"Serious","None","08/03/2015","Sunday",1,"Auto traffic signal","T or staggered junction","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",324740,673420,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Wet or damp","Single carriageway","None",30,"01:20","Urban","Raining + high winds"
2015950000885,55.939689,-3.323603,"A",8,"A",720,2015950000885,"Slight","None","08/03/2015","Sunday",2,"Auto traffic signal","Roundabout","","Daylight","Edinburgh, City of","Edinburgh, City of",317420,672640,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Roundabout","None",40,"17:30","Urban","Fine no high winds"
2015950000886,55.923264,-3.171013,"C",0,,0,2015950000886,"Slight","None","08/03/2015","Sunday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",326920,670640,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"14:20","Urban","Fine no high winds"
2015950000887,55.971934,-3.229526,"Unclassified",0,"Unclassified",0,2015950000887,"Serious","None","01/03/2015","Sunday",1,"Give way or uncontrolled","Private drive or entrance","","Daylight","Edinburgh, City of","Edinburgh, City of",323360,676120,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"09:13","Urban","Fine no high winds"
2015950000890,55.956779,-3.199093,"C",0,"Unclassified",0,2015950000890,"Slight","None","04/03/2015","Wednesday",1,"Give way or uncontrolled","Crossroads","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",325230,674400,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"20:55","Urban","Fine no high winds"
2015950000902,55.907225,-3.274987,"A",70,"Unclassified",0,2015950000902,"Slight","None","09/03/2015","Monday",1,"Give way or uncontrolled","Other junction","","Daylight","Edinburgh, City of","Edinburgh, City of",320390,668970,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"08:30","Urban","Fine no high winds"
2015950000913,55.941263,-3.22359,"Unclassified",0,"A",70,2015950000913,"Serious","None","08/03/2015","Sunday",1,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",323670,672700,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"14:15","Urban","Fine no high winds"
2015950000927,55.962142,-3.282239,"A",90,,0,2015950000927,"Serious","None","09/03/2015","Monday",1,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",320050,675090,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",40,"20:00","Urban","Raining + high winds"
2015950000930,55.944139,-3.293812,"B",701,,0,2015950000930,"Slight","None","09/03/2015","Monday",1,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",319290,673100,2,3,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","Roadworks",30,"18:00","Urban","Raining + high winds"
2015950000954,55.944794,-3.183992,"A",7,,0,2015950000954,"Slight","None","10/03/2015","Tuesday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",326150,673050,1,3,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"11:00","Urban","Fine no high winds"
2015950000959,55.944327,-3.185899,"Unclassified",0,"Unclassified",0,2015950000959,"Slight","None","10/03/2015","Tuesday",1,"Give way or uncontrolled","Other junction","","Daylight","Edinburgh, City of","Edinburgh, City of",326030,673000,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"13:55","Urban","Fine no high winds"
2015950000990,55.966423,-3.214451,"Unclassified",0,"Unclassified",0,2015950000990,"Slight","None","11/03/2015","Wednesday",1,"Give way or uncontrolled","Mini-roundabout","","Daylight","Edinburgh, City of","Edinburgh, City of",324290,675490,1,2,"None within 50 metres ","Zebra","Lothian and Borders","Wet or damp","Single carriageway","None",30,"13:00","Urban","Raining no high winds"
2015950001003,55.955521,-3.288106,"Unclassified",0,"Unclassified",0,2015950001003,"Slight","None","03/03/2015","Tuesday",2,"Give way or uncontrolled","Slip road","","Darkness - lights unlit","Edinburgh, City of","Edinburgh, City of",319670,674360,1,1,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Wet or damp","Single carriageway","None",30,"18:20","Urban","Fine no high winds"
2015950001012,55.944506,-3.204478,"A",702,,0,2015950001012,"Serious","None","12/03/2015","Thursday",1,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",324870,673040,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"17:40","Urban","Raining no high winds"
2015950001014,55.949896,-3.186069,"Unclassified",0,,0,2015950001014,"Slight","None","13/03/2015","Friday",2,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",326030,673620,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","One way street","None",30,"11:00","Urban","Fine no high winds"
2015950001015,55.923733,-3.260005,"Unclassified",0,,0,2015950001015,"Slight","None","13/03/2015","Friday",2,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",321360,670790,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"12:15","Urban","Fine no high winds"
2015950001016,55.929663,-3.260038,"A",71,,0,2015950001016,"Slight","None","10/03/2015","Tuesday",2,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",321370,671450,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"19:00","Urban","Fine no high winds"
2015950001019,55.898514,-3.114309,"A",720,,0,2015950001019,"Slight","None","13/03/2015","Friday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",330419,667827,2,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Dual carriageway","None",70,"17:44","Rural","Fine no high winds"
2015950001020,55.951944,-3.197342,"A",8,"C",0,2015950001020,"Slight","None","13/03/2015","Friday",1,"Auto traffic signal","Crossroads","","Daylight","Edinburgh, City of","Edinburgh, City of",325330,673860,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Wet or damp","Single carriageway","None",30,"13:15","Urban","Fine no high winds"
2015950001021,55.943044,-3.286891,"A",8,,0,2015950001021,"Slight","None","13/03/2015","Friday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",319720,672970,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"11:10","Urban","Fine no high winds"
2015950001022,55.945844,-3.205481,"A",702,"C",0,2015950001022,"Slight","None","07/03/2015","Saturday",2,"Auto traffic signal","Crossroads","","Daylight","Edinburgh, City of","Edinburgh, City of",324810,673190,3,2,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"16:45","Urban","Fine no high winds"
2015950001029,55.94172,-3.222804,"A",70,"Unclassified",0,2015950001029,"Slight","None","15/03/2015","Sunday",1,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",323720,672750,1,2,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Dry","Single carriageway","None",30,"12:40","Urban","Fine no high winds"
2015950001036,55.943614,-3.20381,"A",702,"C",0,2015950001036,"Slight","None","15/03/2015","Sunday",1,"Give way or uncontrolled","More than 4 arms (not roundabout)","","Daylight","Edinburgh, City of","Edinburgh, City of",324910,672940,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"15:51","Urban","Fine no high winds"
2015950001037,55.960413,-3.301404,"A",90,"B",701,2015950001037,"Slight","None","16/03/2015","Monday",1,"Give way or uncontrolled","T or staggered junction","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",318850,674920,1,2,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Dry","Single carriageway","None",40,"00:01","Urban","Fine no high winds"
2015950001074,55.965458,-3.274338,"B",9085,"Unclassified",0,2015950001074,"Slight","None","17/03/2015","Tuesday",1,"Give way or uncontrolled","Mini-roundabout","","Daylight","Edinburgh, City of","Edinburgh, City of",320550,675450,1,2,"None within 50 metres ","Zebra","Lothian and Borders","Wet or damp","Roundabout","None",30,"07:10","Urban","Fine no high winds"
2015950001076,55.958721,-3.184097,"Unclassified",0,"Unclassified",0,2015950001076,"Slight","None","17/03/2015","Tuesday",2,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",326170,674600,1,2,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Wet or damp","Single carriageway","None",30,"09:00","Urban","Fine no high winds"
2015950001077,55.95513,-3.145709,"A",1140,,0,2015950001077,"Slight","None","17/03/2015","Tuesday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",328560,674160,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"12:10","Urban","Fine no high winds"
2015950001095,55.97164,-3.20468,"Unclassified",0,"Unclassified",0,2015950001095,"Slight","None","17/03/2015","Tuesday",1,"Auto traffic signal","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",324910,676060,1,3,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"17:55","Urban","Fine no high winds"
2015950001127,55.940043,-3.218765,"C",0,,0,2015950001127,"Slight","None","12/11/2015","Thursday",2,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",323969,672559,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"18:05","Urban","Raining no high winds"
2015950001130,55.912123,-3.354821,"A",71,"Unclassified",0,2015950001130,"Slight","None","18/03/2015","Wednesday",1,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",315410,669610,1,3,"Control by other authorised person","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"09:20","Rural","Fine no high winds"
2015950001143,55.984844,-3.404633,"A",90,,0,2015950001143,"Slight","None","01/12/2015","Tuesday",2,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights unlit","Edinburgh, City of","Edinburgh, City of",312461,677765,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",40,"21:20","Rural","Fine no high winds"
2015950001145,55.941938,-3.181983,"A",7,,0,2015950001145,"Slight","None","18/03/2015","Wednesday",2,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",326270,672730,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Wet or damp","Single carriageway","None",30,"07:30","Urban","Fine no high winds"
2015950001154,55.924874,-3.422547,"Motorway",8,,0,2015950001154,"Slight","None","15/11/2015","Sunday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",311206,671114,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Dual carriageway","None",70,"08:44","Rural","Unknown"
2015950001183,55.958929,-3.19051,"B",901,,0,2015950001183,"Slight","None","17/03/2015","Tuesday",1,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",325770,674630,1,3,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Wet or damp","Single carriageway","None",30,"21:45","Urban","Fine no high winds"
2015950001184,55.928489,-3.188296,"Unclassified",0,,0,2015950001184,"Slight","None","19/03/2015","Thursday",1,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",325850,671240,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"18:55","Urban","Fine no high winds"
